"WT_Dex_1"	"WT_Dex_2"	"WT_Dex_4"	"dQ_snf5_Dex_1"	"dQ_snf5_Dex_2"	"dQ_snf5_Dex_4"	"HtoA_snf5_Dex_1"	"HtoA_snf5_Dex_2"	"HtoA_snf5_Dex_4"	"Null_Dex_1"	"Null_Dex_2"	"Null_Dex_4"	"WT_Stv_pH5_1"	"WT_Stv_pH5_2"	"WT_Stv_pH5_4"	"WT_Stv_pH7_1"	"WT_Stv_pH7_2"	"WT_Stv_pH7_4"	"dQ_snf5_Stv_pH5_2"	"dQ_snf5_Stv_pH5_3"	"dQ_snf5_Stv_pH5_4"	"HtoA_snf5_Stv_pH5_2"	"HtoA_snf5_Stv_pH5_3"	"HtoA_snf5_Stv_pH5_4"	"Null_Stv_pH5_2"	"Null_Stv_pH5_3"	"Null_Stv_pH5_4"
"YDR467C"	185.823303940531	222.442748169208	178.264754381594	139.55593012537	124.811259099475	145.334801751531	162.961673373465	192.002645307931	223.586217665666	335.647327563535	311.110935692988	317.285922208807	541.088548505777	484.94710345189	363.032573327914	272.025240776245	222.941397443577	380.245520077861	208.550084515551	121.318246049536	258.229020486123	292.175667270559	216.9960039008	220.618491183244	457.906614890026	393.613512207299	568.318532645854
"YDR468C"	975.572345687785	1002.74388446356	840.502679650058	916.60334906343	941.037270988108	886.542290684342	861.616507091617	819.523486070436	861.13097600943	1149.99462598798	1037.61905705845	1165.80744811584	1116.89935680872	978.085880948576	805.578918247561	822.40189071888	673.374016768354	834.707635640799	969.923408937404	1135.78978629134	917.274390161576	1026.88017365528	1056.04721898389	930.933517709642	987.674486861334	846.886215289224	967.249647483612
"YDR469W"	245.987406445866	242.585201743585	268.960857488019	303.673703952805	333.820589813676	362.368105700485	261.778858291417	264.120712082129	282.723152048251	283.008909034198	276.737255532153	300.548362092287	217.978630948851	245.750221343863	303.598036986618	286.259119654072	361.711042791109	454.462115562938	503.16845787879	683.983904451694	507.476161998815	431.865493593344	450.525036670233	548.358099472803	261.541551935362	285.26693567637	284.950796312684
"YDR470C"	935.970657962754	923.925587868168	952.309082617461	773.698076615051	710.23549820892	722.798414044283	890.221481673129	856.987416862228	1040.97206413181	800.103961645916	912.35903613337	916.199486378183	1036.84525783193	1048.53427773382	673.859135004689	2473.53184054679	2843.64027351501	1417.44534833844	715.028861196175	535.473637735883	629.854263011804	1018.34949723863	1015.7479611166	709.039775132276	990.181274899054	889.401960510222	969.624237452884
"YDR471W"	926.070236031496	944.943800293605	1887.41718016301	1899.07709714603	1714.66896429517	4354.23066047588	1388.64149332069	865.41680129038	2188.06657215566	863.88933939323	442.779608851444	931.48160648457	481.289101077331	498.053781923563	3272.91534582135	537.724313162345	762.095593302022	695.436987323125	3078.59648570575	6469.60922467611	6435.51628446285	1779.71236742541	3072.04342665276	8721.44428440581	122.832613848237	136.461827402879	294.449156189774
"YDR472W"	870.475559032895	735.637434890295	660.674199352836	1103.05007171092	1149.0560361539	1028.97039640084	914.492369196837	848.558032434074	598.660198749736	610.605654940304	767.290453759673	624.383764346688	413.773595916182	349.784481712765	403.994213238807	763.884833110037	916.789624181239	673.446884957176	582.616109122809	742.551333579056	555.753761481003	569.422650811964	733.653156045563	530.504579955084	344.265557180093	368.24121263993	327.693415759587
"YDR473C"	705.214669872669	687.470698082002	654.419295690324	644.190173458708	702.310973821651	664.66449334367	695.187564071908	665.921369824091	621.342858512919	658.289869372762	710.777793156265	651.309404534133	906.636783592567	915.829158208131	755.782414826475	1088.10096310498	864.466643148562	1031.70230266909	969.923408937404	911.978539268925	718.550317874429	940.507074936615	788.418814172907	698.837763979293	1108.00031267185	1075.23691139555	883.347468569321
"YDR475C"	2700.53047448	2619.39472352009	2167.32411906043	2273.08698988203	1941.50847488073	1846.72088092279	2323.07066298343	2595.31380560135	2141.89115763775	1810.14232189707	2184.18520208429	2089.28413454469	2287.81111774635	2274.8278822397	2015.15204973393	2532.04889815563	2256.71292106151	1969.03041601765	3098.45839851676	1838.59893581969	1687.47051213323	2287.2876142166	2146.19381000934	1407.87753911157	2039.68986669079	2022.24084930196	2014.44382393273
"YDR476C"	1324.37182603517	1342.53831867479	1218.92435123204	2005.13960404132	1868.2066242985	1717.8573567031	1298.49248251835	1157.63546146635	1374.73120064723	1717.8702705927	1072.57534196777	1800.37929253346	1849.92484141547	2052.01434822126	1630.43390233554	5111.54405923735	4401.95514340123	4890.04901362782	3399.69740948367	3068.5149474943	2118.60070285789	2219.04220288333	3075.14336956563	1405.32703632332	1997.91006606214	3299.77041941032	1587.80915945346
"YDR477W"	3103.40148999042	3189.51373556006	3155.59889773734	1961.5981538422	2060.37634068975	2200.36889851819	2538.04138105056	2544.73749903243	2976.28899892629	3003.48623373274	3058.6749295659	3070.97842137882	2523.15087859378	2629.52736837934	2193.45565875782	2432.41174601084	2340.88467315755	2466.55648204724	1496.26409842903	1029.11339752365	1979.38157876972	1966.32091403982	1276.14316579756	2327.33379427411	2196.78191705452	2520.77224890946	2080.1408130826
"YDR478W"	182.015449351585	217.188195062849	172.009850719082	453.277661047202	379.386605040469	333.301145350179	255.71113641049	285.662472287409	163.639188291538	175.874245439195	150.894629858584	192.118081337443	215.085109299088	165.471815704868	295.566342886443	521.908892186982	366.260867228733	249.221160147418	635.581209952156	832.494171167505	355.906954322178	258.052961603924	586.92252483645	354.519887566138	184.666718778642	176.234621319296	209.755447285726
"YDR479C"	3000.58941608889	2967.94674624192	2575.45658303934	2137.99684952067	2093.06500378723	1893.22801748328	2334.33928933373	2132.63426032272	2524.25599364571	2994.8163765632	2642.11253439645	3221.61646242749	3135.61296112706	3053.03691649526	2382.20047011193	3022.32694839189	2263.53765771795	3035.55038076616	2505.91133298845	2148.16963263575	2138.8099305481	3099.83454290333	2936.67925279083	1897.57407445472	3151.86815942551	3658.41130248422	2668.24759547239
"YDR480W"	907.03096308677	973.843842378581	662.237925268465	830.636896106202	830.093929566352	593.934889824592	849.481063329763	842.001844545511	779.311381863661	805.677441254905	760.299196777809	805.58604560814	731.096470173581	865.040779130399	510.012575361118	1385.43087744181	1153.38049493769	1043.61360811731	513.099414284292	604.499536350274	476.039585591809	647.265073113974	414.359036020099	499.898546496137	692.709094423051	746.768492672037	599.979732236152
"YDR481C"	3436.96955198203	3412.83224258033	2885.07431433369	3666.41339625372	3762.16795285561	3259.37515394768	3312.97614698608	3483.2089653668	2759.18354119296	3371.33588792598	3629.04497833638	3434.83842391185	3645.83727870202	4030.30363003936	2523.55828627501	19334.3521423814	14013.459267882	12544.4371455084	4889.34087030903	3110.34882544241	2649.65429716196	4202.42446975646	4759.44568555755	1906.50083421358	4004.17609225001	4944.85546433247	3228.65082822067
"YDR482C"	437.903277728709	507.940133614727	450.353063700869	707.827677595876	638.914778723505	662.726695986983	564.2981349262	432.70840064519	481.196424976107	511.52157300273	320.432611668808	505.765403520919	766.783237187331	830.635748142258	752.569737186405	1527.76966622007	1198.87873931393	1228.69696969738	880.544801287882	790.660293219389	663.536309162168	782.689561228431	798.751957215803	665.6812277321	515.562739757566	667.908642665348	599.188202246395
"YDR483W"	2868.83764731139	2547.58249773318	3372.17493705182	3229.88244682156	3680.94157788611	4350.35506576251	3124.00995126578	3049.56396645182	2738.12107141286	3006.58261129329	2931.08448964686	2509.17857746781	2437.30973631746	2352.64878566525	2555.68506267571	4368.21927339528	3287.24815618335	4167.12439834726	4276.93189196971	4068.34463045426	4016.02263599505	3104.09988111166	4328.55362066882	3818.10267400366	2343.84681526738	2628.43308761425	1882.25831564323
"YDR484W"	603.164166888935	504.437098210488	562.941329626086	514.682270302364	527.971437301749	428.253215827846	570.365856807127	628.4574390323	522.511269544762	542.485348608222	703.786536174401	587.270044088319	404.128523750304	410.402869644252	416.041754389069	371.662392921032	325.312447290117	345.427857998443	479.996226265951	357.67965645639	308.752089711669	433.998162697508	447.425093757364	323.913854107191	384.374165783599	353.154980464737	444.048324253933
"YDR485C"	1849.09418839184	1847.85117573634	1508.99550858103	1740.54156052361	1781.03685603855	1692.66599106617	1763.10661511504	1941.56821328459	1748.99508673976	1803.94956677597	1981.43874961021	1813.47825262465	2227.04716310132	2375.58547299068	1983.82844274324	3363.94004145973	2393.20765419023	2537.10806047132	2909.77022681221	2489.11573791289	1889.56278903541	2334.20633450822	2319.79061312998	1716.48837648929	2960.51667254628	2947.30117677173	2517.85689741847
"YDR486C"	893.322686566567	986.980225144479	905.397305148621	919.952691386439	1050.99004686146	1038.65938318428	848.614245918202	850.431228973664	909.736675501966	1382.84221854128	1173.94856820482	1394.31152970659	1370.56475477132	1381.93541135699	1346.91510059936	1127.63951554339	923.614360837675	1072.01749033999	1151.99094303828	1058.39711208733	1229.39468448828	1337.18352831124	1221.37750767022	1412.97854468806	1122.20544488559	1285.07268619596	1326.6042628335
"YDR487C"	1808.73092974902	1923.16643692749	1871.77992100673	2908.34558381271	3028.15888148489	3066.56431695731	2184.37987713368	2067.07238143709	2021.18700389796	2184.18473121141	1831.70932924861	2104.56625465108	2173.99926618899	2041.36517196303	2645.64003659767	4148.38492183774	6333.35561717262	3109.76697625123	4167.69137150919	6850.29751400397	3381.67743349653	2926.02201091391	3934.86087073451	3380.69144581954	1748.0668583028	1828.86278232904	2138.71403232465
"YDR488C"	639.71957094281	649.813067486427	584.833492444878	701.128992949859	507.16956078517	548.396651942445	663.982137255713	643.443011349017	793.08299671988	566.637093580506	544.152835088485	590.180924108583	508.29530314179	556.214667641611	552.580554092045	309.982251117116	357.161218353485	252.886177208409	287.997735759571	468.539433018897	435.621130211372	355.089405843416	216.9960039008	490.971786737277	357.635093381262	334.640059158819	499.455423536955
"YDR489W"	602.402595971146	594.640259869655	562.941329626086	516.91516518437	509.150691881987	464.102466926557	547.828604106541	545.100193020564	533.852599426354	627.32609376727	640.865223337616	491.211003419598	714.699847491587	625.843897022372	495.555525980803	393.803982286541	345.786657259425	439.802047318972	248.273910137561	324.212554097898	335.69772663196	475.585210228719	313.094234199726	395.327932178067	529.767871971308	531.446815262469	672.800491293838
"YDR490C"	2954.13359010376	3079.16812032652	2706.02769699428	1875.63170088497	1710.70670210154	1548.30008799298	2417.55376084358	2516.63955093858	2778.62582098998	3337.27573475994	3231.12593511856	3113.18618167265	4066.36242513432	3574.84655314873	3146.01457903858	1918.41056431154	1801.73047729911	1909.47388877654	748.132049214517	681.892210554288	1426.99602190375	2026.03564895643	697.487155395429	1596.61474544174	3827.8653335971	3493.83422420939	3924.40568921747
"YDR491C"	21.3239856980937	24.5212478296765	13.2916702828381	15.6302641740414	12.877352129311	14.5334801751531	14.7358959965367	16.8587688563061	22.6826597631835	28.4866735570528	26.2172136819934	25.4702001773125	58.8349402118581	72.0867315941999	32.1267764007003	33.2123840482625	50.0480688138641	75.1328497503244	6.62063760366829	33.4671023584927	39.2957205087578	22.3930255937289	13.4330859557638	29.3307820648243	71.8612570812815	40.4585317425621	98.9412487196821
"YDR492W"	167.545601913593	142.74869272276	295.544198053695	240.036199815636	273.396091360756	785.776828136613	156.893951492538	138.616543929628	221.966027682581	447.116919743306	341.406382614403	315.830482198675	890.240160910574	617.652222977576	831.280339368121	643.687633697278	709.772612269346	620.3041375728	182.067534100878	420.430473378564	779.178000945084	268.716307124747	312.060919895436	836.564914544555	718.612570812815	575.334036135756	1414.46409169657
"YDR493W"	318.336643635827	345.048987317591	314.308909041231	348.331601592923	348.679073039804	333.301145350179	318.121990042881	310.950625571868	376.694171067154	323.261817321338	230.128875653053	382.780722664753	398.341480450777	357.156988353081	487.523831880627	352.683887750597	407.209287167349	311.526450184272	443.582719445775	506.189923172202	565.858375326113	492.646563062037	321.360748634042	471.843015825435	403.592874072779	460.130081343376	428.217724458784
"YDR494W"	1512.47984272907	1459.01424586575	1609.85583013904	1239.25665951329	1260.98994312406	1260.53718052495	1360.03651873918	1414.26338739012	1586.16599343976	1108.50316667662	1286.39128466314	1151.98076801959	1591.43690736993	1553.14139889322	1358.96264174962	1882.03509606821	2074.71994355655	1836.17354755671	1443.29899759969	1119.0562351121	1544.88318343002	1731.7273125817	1393.94099648657	1437.20832117639	1595.15278800194	1782.23261015117	1268.03104359145
"YDR495C"	435.618564975342	345.048987317591	403.441286232028	321.536863008852	397.216784911822	445.69339203803	390.934652614003	441.137785073343	381.554741016408	393.85922570186	485.309755491122	376.231242619158	446.566841280169	468.563755362299	367.048420378001	472.881087163356	316.212798414869	397.654351117571	566.064515113639	313.754084610869	348.047810220426	452.125850082908	291.394633809646	362.171395930874	458.742210902599	438.872208732877	360.146145339643
"YDR496C"	150.029470804445	107.718338680365	376.076082708538	463.325688016228	472.499766590871	1447.53462544525	291.25065028449	232.276370909106	180.651183113926	52.0191430172268	49.5214036215431	72.044280501541	170.717777336047	135.981789143604	833.689847598174	222.99743575262	270.714554038629	283.122567961588	516.409733086127	1604.32921931024	1328.19535319601	252.721288843512	795.652014302934	2124.56882260858	233.966883520451	166.634291753264	334.817185667404
"YDR497C"	5436.09321117831	6955.27679511753	9099.32110303942	7675.57615689535	7953.25078817212	10278.0771798683	7789.22126028699	7864.6156714668	7289.23473389732	4878.03320888923	5232.95585092588	6419.21816468781	3260.99889928348	3181.64619899855	4631.07481816095	7512.32496329746	6315.15631942213	8135.42162113574	6375.67401233256	5942.50236252985	8246.48763248075	4894.4755940579	7671.32539504543	8716.34327882932	5113.84759694701	4531.35555516696	2942.11697192847
"YDR498C"	1738.66640531242	1760.27529063035	1651.29456690318	1881.21393808999	2072.26312727065	1710.10616727635	1846.32108662489	1800.14187454557	1750.61527672284	1708.58113791106	1775.77927339369	1812.75053261958	2309.03027651128	1979.10844922258	1701.9159798271	2343.84538854881	1988.27327924169	2177.02013422891	2002.74287510966	1610.60430100246	1561.7242065052	2437.64078606021	1781.43386059514	1323.71094709946	2472.52860120363	2229.33367279779	2289.10473037856
"YDR499W"	516.345082260982	526.331069486985	556.686425963573	495.702663805314	553.726141560371	505.765110095329	559.964047868395	620.028054604147	583.268393910432	422.965174771022	573.865677261411	434.448843024444	654.900400063141	618.471390382056	522.863285921398	453.90258199292	541.429108077258	495.693557499092	526.340689491629	619.141393632114	542.280943020858	584.351334541117	568.322867359239	584.065138508241	808.021344158131	843.457526158499	662.510601426991
"YDR500C"	3266.37766639728	2981.08312900781	3932.77067780446	8618.97424454285	8933.91068109657	11326.425549836	5270.24986229077	3620.88891102663	3681.88173655961	3383.72139816818	1990.17782083754	3643.69406536581	1611.69155891828	1884.90419770743	5647.88729124312	1636.89607095008	2024.67187474269	1904.8926174503	9626.40707573369	16225.2695621767	7571.72397460179	5749.67590482793	10623.5043624006	11782.0476303005	1039.48143964086	958.661480950879	1125.5556454351
